"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2024-05-25 09:06:47","1040700208","SKLUSDT","Market","BUY","0","120SKL","2024-05-25 09:06:47","120SKL","0.08998","10.7976USDT","FILLED"
"2024-05-25 09:06:47","576015750","GLMRUSDT","Market","BUY","0","34.4GLMR","2024-05-25 09:06:47","34.4GLMR","0.315","10.836USDT","FILLED"
"2024-05-25 09:01:00","3399024256","FILUSDT","Market","SELL","0","15.79FIL","2024-05-25 09:01:00","15.79FIL","5.852","92.40308USDT","FILLED"
"2024-05-25 09:01:00","1372234074","INJUSDT","Market","SELL","0","3.58INJ","2024-05-25 09:01:00","3.58INJ","25.6","91.648USDT","FILLED"
"2024-05-25 09:01:00","1745158039","FETUSDT","Market","SELL","0","39.6FET","2024-05-25 09:01:00","39.6FET","2.32","91.872USDT","FILLED"
"2024-05-25 09:01:00","1361607644","OPUSDT","Market","SELL","0","35.7OP","2024-05-25 09:01:00","35.7OP","2.558","91.3206USDT","FILLED"
"2024-05-25 09:01:00","1034084072","IMXUSDT","Market","SELL","0","36.59IMX","2024-05-25 09:01:00","36.59IMX","2.52123761","92.252084USDT","FILLED"
"2024-05-25 09:01:00","1153657999","COTIUSDT","Market","SELL","0","690COTI","2024-05-25 09:01:00","690COTI","0.13314671","91.87123USDT","FILLED"
"2024-05-25 09:00:59","3263660815","FTMUSDT","Market","SELL","0","110FTM","2024-05-25 09:00:59","110FTM","0.8152","89.672USDT","FILLED"
"2024-05-25 09:00:59","489197432","BEAMXUSDT","Market","SELL","0","3213BEAMX","2024-05-25 09:00:59","3213BEAMX","0.028639","92.017107USDT","FILLED"
"2024-05-25 09:00:59","576015040","GLMRUSDT","Market","SELL","0","295.5GLMR","2024-05-25 09:00:59","295.5GLMR","0.3155","93.23025USDT","FILLED"
"2024-05-25 09:00:59","407313988","VTHOUSDT","Market","SELL","0","28579VTHO","2024-05-25 09:00:59","28579VTHO","0.00321785","91.963018USDT","FILLED"
"2024-05-25 09:00:59","1040695514","SKLUSDT","Market","SELL","0","1010SKL","2024-05-25 09:00:59","1010SKL","0.08977","90.6677USDT","FILLED"
"2024-05-25 09:00:59","1465036521","XTZUSDT","Market","SELL","0","93.3XTZ","2024-05-25 09:00:59","93.3XTZ","0.993","92.6469USDT","FILLED"
"2024-05-25 09:00:58","776689916","MINAUSDT","Market","SELL","0","111.2MINA","2024-05-25 09:00:58","111.2MINA","0.8261","91.86232USDT","FILLED"
"2024-05-25 09:00:58","791615713","SEIUSDT","Market","SELL","0","177.2SEI","2024-05-25 09:00:58","177.2SEI","0.5249","93.01228USDT","FILLED"
"2024-05-25 09:00:58","1538389500","ARBUSDT","Market","SELL","0","77ARB","2024-05-25 09:00:58","77ARB","1.1904","91.6608USDT","FILLED"
"2024-05-25 06:19:18","1465012885","XTZUSDT","Market","BUY","0","38.8XTZ","2024-05-25 06:19:18","38.8XTZ","0.991","38.4508USDT","FILLED"
"2024-05-25 06:19:18","3398896012","FILUSDT","Market","BUY","0","6.57FIL","2024-05-25 06:19:18","6.57FIL","5.859","38.49363USDT","FILLED"
"2024-05-25 06:19:18","1745030395","FETUSDT","Market","BUY","0","16.5FET","2024-05-25 06:19:18","16.5FET","2.333","38.4945USDT","FILLED"
"2024-05-25 06:19:17","488981856","BEAMXUSDT","Market","BUY","0","1337BEAMX","2024-05-25 06:19:17","1337BEAMX","0.028835","38.552395USDT","FILLED"
"2024-05-25 06:19:17","1538013948","ARBUSDT","Market","BUY","0","32ARB","2024-05-25 06:19:17","32ARB","1.2007","38.4224USDT","FILLED"
"2024-05-25 06:19:17","776582235","MINAUSDT","Market","BUY","0","46.3MINA","2024-05-25 06:19:17","46.3MINA","0.832","38.5216USDT","FILLED"
"2024-05-25 06:19:17","3263460111","FTMUSDT","Market","BUY","0","46FTM","2024-05-25 06:19:17","46FTM","0.8206","37.7476USDT","FILLED"
"2024-05-25 06:19:17","1153523450","COTIUSDT","Market","BUY","0","287COTI","2024-05-25 06:19:17","287COTI","0.13395","38.44365USDT","FILLED"
"2024-05-25 06:19:16","1361405385","OPUSDT","Market","BUY","0","14.84OP","2024-05-25 06:19:16","14.84OP","2.594","38.49496USDT","FILLED"
"2024-05-25 06:19:16","1040613151","SKLUSDT","Market","BUY","0","421SKL","2024-05-25 06:19:16","421SKL","0.09157","38.55097USDT","FILLED"
"2024-05-25 06:19:16","1033862353","IMXUSDT","Market","BUY","0","15.21IMX","2024-05-25 06:19:16","15.21IMX","2.52981466","38.478481USDT","FILLED"
"2024-05-25 06:19:16","791475816","SEIUSDT","Market","BUY","0","73.7SEI","2024-05-25 06:19:16","73.7SEI","0.5222","38.48614USDT","FILLED"
"2024-05-25 06:19:16","1372141633","INJUSDT","Market","BUY","0","1.49INJ","2024-05-25 06:19:16","1.49INJ","25.78","38.4122USDT","FILLED"
"2024-05-25 06:19:16","407282596","VTHOUSDT","Market","BUY","0","11883VTHO","2024-05-25 06:19:16","11883VTHO","0.00324123","38.515549USDT","FILLED"
"2024-05-25 06:19:16","575978238","GLMRUSDT","Market","BUY","0","122.8GLMR","2024-05-25 06:19:16","122.8GLMR","0.3134","38.48552USDT","FILLED"
"2024-05-25 06:18:01","3398894927","FILUSDT","Market","BUY","0","6.25FIL","2024-05-25 06:18:01","6.25FIL","5.858","36.6125USDT","FILLED"
"2024-05-25 06:18:00","776581795","MINAUSDT","Market","BUY","0","44MINA","2024-05-25 06:18:00","44MINA","0.8319","36.6036USDT","FILLED"
"2024-05-25 06:18:00","1745028826","FETUSDT","Market","BUY","0","15.7FET","2024-05-25 06:18:00","15.7FET","2.335","36.6595USDT","FILLED"
"2024-05-25 06:18:00","488980829","BEAMXUSDT","Market","BUY","0","1271BEAMX","2024-05-25 06:18:00","1271BEAMX","0.028836","36.650556USDT","FILLED"
"2024-05-25 06:18:00","1538011933","ARBUSDT","Market","BUY","0","30.5ARB","2024-05-25 06:18:00","30.5ARB","1.201","36.6305USDT","FILLED"
"2024-05-25 06:18:00","1153522728","COTIUSDT","Market","BUY","0","273COTI","2024-05-25 06:18:00","273COTI","0.13389","36.55197USDT","FILLED"
"2024-05-25 06:18:00","3263459322","FTMUSDT","Market","BUY","0","44FTM","2024-05-25 06:18:00","44FTM","0.8207","36.1108USDT","FILLED"
"2024-05-25 06:18:00","1465012665","XTZUSDT","Market","BUY","0","36.9XTZ","2024-05-25 06:18:00","36.9XTZ","0.991","36.5679USDT","FILLED"
"2024-05-25 06:17:59","1040612368","SKLUSDT","Market","BUY","0","400SKL","2024-05-25 06:17:59","400SKL","0.0914","36.56USDT","FILLED"
"2024-05-25 06:17:59","1372141217","INJUSDT","Market","BUY","0","1.42INJ","2024-05-25 06:17:59","1.42INJ","25.78","36.6076USDT","FILLED"
"2024-05-25 06:17:59","1361404382","OPUSDT","Market","BUY","0","14.13OP","2024-05-25 06:17:59","14.13OP","2.595","36.66735USDT","FILLED"
"2024-05-25 06:17:59","1033859856","IMXUSDT","Market","BUY","0","14.49IMX","2024-05-25 06:17:59","14.49IMX","2.5296","36.653904USDT","FILLED"
"2024-05-25 06:17:59","407282458","VTHOUSDT","Market","BUY","0","11314VTHO","2024-05-25 06:17:59","11314VTHO","0.003242","36.679988USDT","FILLED"
"2024-05-25 06:17:59","575977696","GLMRUSDT","Market","BUY","0","117GLMR","2024-05-25 06:17:59","117GLMR","0.3132","36.6444USDT","FILLED"
"2024-05-25 06:17:59","791475105","SEIUSDT","Market","BUY","0","70.1SEI","2024-05-25 06:17:59","70.1SEI","0.5224","36.62024USDT","FILLED"
"2024-05-25 06:16:43","1745027730","FETUSDT","Market","BUY","0","7.5FET","2024-05-25 06:16:43","7.5FET","2.336","17.52USDT","FILLED"
"2024-05-25 06:16:43","3398894203","FILUSDT","Market","BUY","0","2.99FIL","2024-05-25 06:16:43","2.99FIL","5.861","17.52439USDT","FILLED"
"2024-05-25 06:16:43","1465012595","XTZUSDT","Market","BUY","0","17.7XTZ","2024-05-25 06:16:43","17.7XTZ","0.991","17.5407USDT","FILLED"
"2024-05-25 06:16:43","3263458808","FTMUSDT","Market","BUY","0","21FTM","2024-05-25 06:16:43","21FTM","0.8209","17.2389USDT","FILLED"
"2024-05-25 06:16:42","1153522242","COTIUSDT","Market","BUY","0","131COTI","2024-05-25 06:16:42","131COTI","0.13384","17.53304USDT","FILLED"
"2024-05-25 06:16:42","488979461","BEAMXUSDT","Market","BUY","0","609BEAMX","2024-05-25 06:16:42","609BEAMX","0.02879771","17.537805USDT","FILLED"
"2024-05-25 06:16:42","1538009364","ARBUSDT","Market","BUY","0","14.6ARB","2024-05-25 06:16:42","14.6ARB","1.2011","17.53606USDT","FILLED"
"2024-05-25 06:16:42","1372140786","INJUSDT","Market","BUY","0","0.68INJ","2024-05-25 06:16:42","0.68INJ","25.78","17.5304USDT","FILLED"
"2024-05-25 06:16:42","776581282","MINAUSDT","Market","BUY","0","21.1MINA","2024-05-25 06:16:42","21.1MINA","0.8316","17.54676USDT","FILLED"
"2024-05-25 06:16:41","791474434","SEIUSDT","Market","BUY","0","33.6SEI","2024-05-25 06:16:41","33.6SEI","0.5222","17.54592USDT","FILLED"
"2024-05-25 06:16:41","1040611432","SKLUSDT","Market","BUY","0","191SKL","2024-05-25 06:16:41","191SKL","0.09141","17.45931USDT","FILLED"
"2024-05-25 06:16:41","1361403144","OPUSDT","Market","BUY","0","6.77OP","2024-05-25 06:16:41","6.77OP","2.592","17.54784USDT","FILLED"
"2024-05-25 06:16:41","1033858666","IMXUSDT","Market","BUY","0","6.93IMX","2024-05-25 06:16:41","6.93IMX","2.5298","17.531514USDT","FILLED"
"2024-05-25 06:16:41","575976926","GLMRUSDT","Market","BUY","0","56GLMR","2024-05-25 06:16:41","56GLMR","0.3132","17.5392USDT","FILLED"
"2024-05-25 06:16:40","407282336","VTHOUSDT","Market","BUY","0","5411VTHO","2024-05-25 06:16:40","5411VTHO","0.00324253","17.545343USDT","FILLED"
"2024-03-05 16:48:04","237472029","BONKUSDT","Market","SELL","0","236877BONK","2024-03-05 16:48:04","236877BONK","0.00003049","7.22237973USDT","FILLED"
"2024-03-05 16:47:03","237459583","BONKUSDT","Limit","SELL","0.0000306","146362BONK","2024-03-05 16:47:03","146362BONK","0.00003073","4.49774417USDT","FILLED"
"2024-03-04 16:03:00","220561605","BONKUSDT","Market","BUY","0","383239BONK","2024-03-04 16:03:00","383239BONK","0.00003914","14.99997446USDT","FILLED"
"2024-03-04 10:54:00","5068371075","BNBUSDT","Limit","BUY","419.1","0.012BNB","2024-03-04 10:54:00","0.012BNB","418.2","5.0184USDT","FILLED"
"2024-03-04 10:51:45","826733546","HBARUSDT","Market","SELL","0","268HBAR","2024-03-04 10:51:45","268HBAR","0.1131","30.3108USDT","FILLED"
"2024-03-04 10:51:45","2797365492","AVAXUSDT","Market","SELL","0","0.98AVAX","2024-03-04 10:51:45","0.98AVAX","43.15","42.287USDT","FILLED"
"2024-03-04 10:51:44","501707943","SEIUSDT","Market","SELL","0","31.3SEI","2024-03-04 10:51:44","31.3SEI","0.789","24.6957USDT","FILLED"
"2024-03-04 10:51:43","1961238223","APTUSDT","Market","SELL","0","5.44APT","2024-03-04 10:51:43","5.44APT","12.1519","66.106336USDT","FILLED"
"2024-03-04 10:43:58","1961187675","APTUSDT","Limit","SELL","15","5.44APT","2024-03-04 10:50:22","0APT","0","0USDT","CANCELED"
"2024-03-04 07:40:48","1959741819","APTUSDT","Market","SELL","0","0.5APT","2024-03-04 07:40:48","0.5APT","11.8462","5.9231USDT","FILLED"
"2024-03-04 07:35:41","1959706495","APTUSDT","Market","SELL","0","0.93APT","2024-03-04 07:35:41","0.93APT","11.823","10.99539USDT","FILLED"
"2024-03-04 02:51:30","500484560","SEIUSDT","Market","BUY","0","6.3SEI","2024-03-04 02:51:30","6.3SEI","0.7933","4.99779USDT","FILLED"
"2024-03-04 02:51:09","500483274","SEIUSDT","Market","BUY","0","25.1SEI","2024-03-04 02:51:09","25.1SEI","0.7942","19.93442USDT","FILLED"
"2024-03-04 00:48:19","1957725396","APTUSDT","Market","SELL","0","1.72APT","2024-03-04 00:48:19","1.72APT","11.6309","20.005148USDT","FILLED"
"2024-03-04 00:23:36","2795654395","AVAXUSDT","Market","BUY","0","0.99AVAX","2024-03-04 00:23:36","0.99AVAX","43.16","42.7284USDT","FILLED"
"2024-03-04 00:23:05","2795651852","AVAXUSDT","Limit","BUY","43.04","1.01AVAX","2024-03-04 00:23:27","0AVAX","0","0USDT","CANCELED"
"2024-03-03 23:39:14","2874164213","FTMUSDT","Market","SELL","0","133FTM","2024-03-03 23:39:14","133FTM","0.7025","93.4325USDT","FILLED"
"2024-03-03 15:03:11","2871245779","FTMUSDT","Market","BUY","0","134FTM","2024-03-03 15:03:11","134FTM","0.5209","69.8006USDT","FILLED"
"2024-03-03 15:02:49","826051573","HBARUSDT","Market","BUY","0","269HBAR","2024-03-03 15:02:49","269HBAR","0.1113","29.9397USDT","FILLED"
"2024-03-03 14:58:37","1955380867","APTUSDT","Limit","SELL","15","8.59APT","2024-03-04 00:48:07","0APT","0","0USDT","CANCELED"
"2024-03-03 14:56:55","1955370026","APTUSDT","Limit","BUY","11.6276","8.6APT","2024-03-03 14:56:55","8.6APT","11.5794","99.58284USDT","FILLED"
"2024-03-03 08:14:04","746803153","RNDRUSDT","Market","SELL","0","4.18RNDR","2024-03-03 08:14:04","4.18RNDR","7.843","32.78374USDT","FILLED"
"2024-03-03 08:13:53","887399286","JASMYUSDT","Market","SELL","0","1584.5JASMY","2024-03-03 08:13:53","1584.5JASMY","0.021788","34.523086USDT","FILLED"
"2024-03-03 02:54:34","1159108786","FETUSDT","Market","SELL","0","18FET","2024-03-03 02:54:34","18FET","1.7814","32.0652USDT","FILLED"
"2024-03-03 02:54:25","753632812","AGIXUSDT","Market","SELL","0","35AGIX","2024-03-03 02:54:25","35AGIX","0.91265","31.94275USDT","FILLED"
"2024-03-03 02:54:03","753631829","AGIXUSDT","Limit","SELL","0.91479","35AGIX","2024-03-03 02:54:19","0AGIX","0","0USDT","CANCELED"
"2024-03-03 02:53:52","1159107182","FETUSDT","Limit","SELL","1.7861","18FET","2024-03-03 02:54:30","0FET","0","0USDT","CANCELED"
"2024-03-02 15:06:33","883827338","JASMYUSDT","Market","BUY","0","1586.1JASMY","2024-03-02 15:06:33","1586.1JASMY","0.019985","31.6982085USDT","FILLED"
"2024-03-02 15:06:32","749234351","AGIXUSDT","Market","BUY","0","36AGIX","2024-03-02 15:06:32","36AGIX","0.85643","30.83148USDT","FILLED"
"2024-03-02 15:06:32","1155441952","FETUSDT","Market","BUY","0","19FET","2024-03-02 15:06:32","19FET","1.6588","31.5172USDT","FILLED"
"2024-03-02 15:06:31","744520053","RNDRUSDT","Market","BUY","0","4.19RNDR","2024-03-02 15:06:31","4.19RNDR","7.547","31.62193USDT","FILLED"
"2024-03-02 14:56:02","5064733383","BNBUSDT","Limit","BUY","410.5","0.013BNB","2024-03-02 14:56:02","0.013BNB","409.6","5.3248USDT","FILLED"
"2024-03-02 14:55:08","744501707","RNDRUSDT","Market","SELL","0","2.52RNDR","2024-03-02 14:55:08","2.52RNDR","7.569","19.07388USDT","FILLED"
"2024-03-02 14:55:08","952582891","COTIUSDT","Market","SELL","0","44COTI","2024-03-02 14:55:08","44COTI","0.21391","9.41204USDT","FILLED"
"2024-03-02 14:55:07","1120325519","OPUSDT","Market","SELL","0","2.48OP","2024-03-02 14:55:07","2.48OP","3.868","9.59264USDT","FILLED"
"2024-03-02 14:55:07","749195900","AGIXUSDT","Market","SELL","0","22AGIX","2024-03-02 14:55:07","22AGIX","0.86243","18.97346USDT","FILLED"
"2024-03-02 14:55:06","204643808","ALTUSDT","Market","SELL","0","18ALT","2024-03-02 14:55:06","18ALT","0.48582","8.74476USDT","FILLED"
"2024-03-02 14:55:05","337824389","MANTAUSDT","Market","SELL","0","3.3MANTA","2024-03-02 14:55:05","3.3MANTA","2.817","9.2961USDT","FILLED"
"2024-03-02 14:55:05","1273590824","TRBUSDT","Market","SELL","0","0.07TRB","2024-03-02 14:55:05","0.07TRB","118.78","8.3146USDT","FILLED"
"2024-03-02 14:55:04","1155402285","FETUSDT","Market","SELL","0","11FET","2024-03-02 14:55:04","11FET","1.6727","18.3997USDT","FILLED"
"2024-03-02 14:55:04","3377590291","ETCUSDT","Market","SELL","0","0.28ETC","2024-03-02 14:55:04","0.28ETC","33.69","9.4332USDT","FILLED"
"2024-03-02 14:55:03","260081945","BEAMXUSDT","Market","SELL","0","260BEAMX","2024-03-02 14:55:03","260BEAMX","0.03531365","9.18155USDT","FILLED"
"2024-03-02 14:55:03","469554993","GLMRUSDT","Market","SELL","0","19.5GLMR","2024-03-02 14:55:03","19.5GLMR","0.491","9.5745USDT","FILLED"
"2024-03-02 14:55:02","2868470456","FTMUSDT","Market","SELL","0","17FTM","2024-03-02 14:55:02","17FTM","0.5273","8.9641USDT","FILLED"
"2024-03-02 14:55:01","2202514075","THETAUSDT","Market","SELL","0","4.6THETA","2024-03-02 14:55:01","4.6THETA","2.069","9.5174USDT","FILLED"
"2024-03-02 14:55:01","902998218","SKLUSDT","Market","SELL","0","87SKL","2024-03-02 14:55:01","87SKL","0.10831","9.42297USDT","FILLED"
"2024-03-02 14:55:00","825197345","HBARUSDT","Market","SELL","0","79HBAR","2024-03-02 14:55:00","79HBAR","0.1134","8.9586USDT","FILLED"
"2024-03-02 14:54:59","1876570415","ZECUSDT","Market","SELL","0","0.314ZEC","2024-03-02 14:54:59","0.314ZEC","31.23","9.80622USDT","FILLED"
"2024-03-02 14:54:58","351620281","VTHOUSDT","Market","SELL","0","5472VTHO","2024-03-02 14:54:58","5472VTHO","0.004857","26.577504USDT","FILLED"
"2024-03-02 14:54:57","1682740887","ALGOUSDT","Market","SELL","0","39ALGO","2024-03-02 14:54:57","39ALGO","0.2392","9.3288USDT","FILLED"
"2024-03-02 14:54:57","579517571","MINAUSDT","Market","SELL","0","6.8MINA","2024-03-02 14:54:57","6.8MINA","1.3914","9.46152USDT","FILLED"
"2024-03-02 14:54:56","495186724","SEIUSDT","Market","SELL","0","11.2SEI","2024-03-02 14:54:56","11.2SEI","0.8365","9.3688USDT","FILLED"
"2024-03-02 14:54:55","1149852631","ARBUSDT","Market","SELL","0","4.7ARB","2024-03-02 14:54:55","4.7ARB","1.9734","9.27498USDT","FILLED"
"2024-03-02 14:54:54","1948618881","APTUSDT","Market","SELL","0","1.37APT","2024-03-02 14:54:54","1.37APT","12.133","16.62221USDT","FILLED"
"2024-03-02 14:54:54","75106212","PYTHUSDT","Market","SELL","0","13.9PYTH","2024-03-02 14:54:54","13.9PYTH","0.6692","9.30188USDT","FILLED"
"2024-03-02 12:43:34","744224759","RNDRUSDT","Market","SELL","0","1RNDR","2024-03-02 12:43:34","1RNDR","7.671","7.671USDT","FILLED"
"2024-03-02 11:08:29","763132940","IMXUSDT","Market","SELL","0","9.82IMX","2024-03-02 11:08:29","9.82IMX","3.173","31.15886USDT","FILLED"
"2024-03-02 08:46:36","747624894","AGIXUSDT","Market","BUY","0","23AGIX","2024-03-02 08:46:36","23AGIX","0.85979217","19.77522USDT","FILLED"
"2024-03-02 08:46:25","1154098157","FETUSDT","Market","BUY","0","12FET","2024-03-02 08:46:25","12FET","1.6095","19.314USDT","FILLED"
"2024-03-02 08:46:08","1946350560","APTUSDT","Market","SELL","0","2.5APT","2024-03-02 08:46:08","2.5APT","12.0411","30.10275USDT","FILLED"
"2024-03-02 08:43:55","1272553324","TRBUSDT","Market","BUY","0","0.08TRB","2024-03-02 08:43:55","0.08TRB","119.38","9.5504USDT","FILLED"
"2024-03-02 08:43:54","951852241","COTIUSDT","Market","BUY","0","45COTI","2024-03-02 08:43:54","45COTI","0.21093","9.49185USDT","FILLED"
"2024-03-02 08:43:53","469184187","GLMRUSDT","Market","BUY","0","19.6GLMR","2024-03-02 08:43:53","19.6GLMR","0.4892","9.58832USDT","FILLED"
"2024-03-02 08:43:52","351477087","VTHOUSDT","Market","BUY","0","1979VTHO","2024-03-02 08:43:52","1979VTHO","0.004859","9.615961USDT","FILLED"
"2024-03-02 08:43:52","74470480","PYTHUSDT","Market","BUY","0","14PYTH","2024-03-02 08:43:52","14PYTH","0.6839","9.5746USDT","FILLED"
"2024-03-02 08:43:51","3376449293","ETCUSDT","Market","BUY","0","0.29ETC","2024-03-02 08:43:51","0.29ETC","32.85","9.5265USDT","FILLED"
"2024-03-02 08:43:50","1876316676","ZECUSDT","Market","BUY","0","0.315ZEC","2024-03-02 08:43:50","0.315ZEC","30.52","9.6138USDT","FILLED"
"2024-03-02 08:43:50","259431199","BEAMXUSDT","Market","BUY","0","261BEAMX","2024-03-02 08:43:50","261BEAMX","0.036621","9.558081USDT","FILLED"
"2024-03-02 08:43:49","2867660675","FTMUSDT","Market","BUY","0","18FTM","2024-03-02 08:43:49","18FTM","0.5159","9.2862USDT","FILLED"
"2024-03-02 08:43:49","1148438823","ARBUSDT","Market","BUY","0","4.8ARB","2024-03-02 08:43:49","4.8ARB","1.9759","9.48432USDT","FILLED"
"2024-03-02 08:43:48","337130664","MANTAUSDT","Market","BUY","0","3.4MANTA","2024-03-02 08:43:48","3.4MANTA","2.795","9.503USDT","FILLED"
"2024-03-02 08:43:47","902652227","SKLUSDT","Market","BUY","0","88SKL","2024-03-02 08:43:47","88SKL","0.10844182","9.54288USDT","FILLED"
"2024-03-02 08:43:47","2202062502","THETAUSDT","Market","BUY","0","4.7THETA","2024-03-02 08:43:47","4.7THETA","2.01","9.447USDT","FILLED"
"2024-03-02 08:43:46","494357498","SEIUSDT","Market","BUY","0","11.3SEI","2024-03-02 08:43:46","11.3SEI","0.8473","9.57449USDT","FILLED"
"2024-03-02 08:43:46","743773489","RNDRUSDT","Market","BUY","0","1.26RNDR","2024-03-02 08:43:46","1.26RNDR","7.617","9.59742USDT","FILLED"
"2024-03-02 08:43:45","1119690168","OPUSDT","Market","BUY","0","2.49OP","2024-03-02 08:43:45","2.49OP","3.851","9.58899USDT","FILLED"
"2024-03-02 08:43:44","762891618","IMXUSDT","Market","BUY","0","3.01IMX","2024-03-02 08:43:44","3.01IMX","3.1887","9.597987USDT","FILLED"
"2024-03-02 08:43:44","578691538","MINAUSDT","Market","BUY","0","6.9MINA","2024-03-02 08:43:44","6.9MINA","1.3794","9.51786USDT","FILLED"
"2024-03-02 08:43:43","203752313","ALTUSDT","Market","BUY","0","19ALT","2024-03-02 08:43:43","19ALT","0.48196","9.15724USDT","FILLED"
"2024-03-02 08:43:43","824879199","HBARUSDT","Market","BUY","0","80HBAR","2024-03-02 08:43:43","80HBAR","0.1189","9.512USDT","FILLED"
"2024-03-02 08:43:42","1682265953","ALGOUSDT","Market","BUY","0","40ALGO","2024-03-02 08:43:42","40ALGO","0.2359","9.436USDT","FILLED"
"2024-03-02 02:56:01","1944551862","APTUSDT","Market","BUY","0","2.46APT","2024-03-02 02:56:01","2.46APT","11.725","28.8435USDT","FILLED"
"2024-03-02 02:55:26","762371683","IMXUSDT","Market","BUY","0","1.57IMX","2024-03-02 02:55:26","1.57IMX","3.1838","4.998566USDT","FILLED"
"2024-03-02 02:54:42","4318987012","DOGEUSDT","Market","SELL","0","139DOGE","2024-03-02 02:54:42","139DOGE","0.13984","19.43776USDT","FILLED"
"2024-03-01 03:42:10","350823814","VTHOUSDT","Market","BUY","0","3499VTHO","2024-03-01 03:42:10","3499VTHO","0.00483264","16.909411USDT","FILLED"
"2024-03-01 03:42:10","760068491","IMXUSDT","Market","BUY","0","5.25IMX","2024-03-01 03:42:10","5.25IMX","3.21400971","16.873551USDT","FILLED"
"2024-03-01 03:42:09","4304146775","DOGEUSDT","Market","BUY","0","140DOGE","2024-03-01 03:42:09","140DOGE","0.11991","16.7874USDT","FILLED"
"2024-03-01 03:42:08","1937856040","APTUSDT","Market","BUY","0","1.42APT","2024-03-01 03:42:08","1.42APT","11.8294","16.797748USDT","FILLED"
"2024-03-01 03:42:07","739279273","RNDRUSDT","Market","BUY","0","2.27RNDR","2024-03-01 03:42:07","2.27RNDR","7.447","16.90469USDT","FILLED"
"2024-02-28 17:25:03","5057505381","BNBUSDT","Limit","BUY","420.7","0.012BNB","2024-02-28 17:25:03","0.012BNB","419.7","5.0364USDT","FILLED"
"2024-02-28 17:22:08","942102137","COTIUSDT","Market","SELL","0","77COTI","2024-02-28 17:22:08","77COTI","0.23225052","17.88329USDT","FILLED"
"2024-02-28 17:22:07","755257556","IMXUSDT","Market","SELL","0","5.74IMX","2024-02-28 17:22:07","5.74IMX","3.4162","19.608988USDT","FILLED"
"2024-02-28 17:22:07","733003260","RNDRUSDT","Market","SELL","0","2.6RNDR","2024-02-28 17:22:07","2.6RNDR","7.563","19.6638USDT","FILLED"
"2024-02-28 17:22:07","1111838700","OPUSDT","Market","SELL","0","5OP","2024-02-28 17:22:07","5OP","3.871","19.355USDT","FILLED"
"2024-02-28 17:22:06","329160023","MANTAUSDT","Market","SELL","0","6.4MANTA","2024-02-28 17:22:06","6.4MANTA","2.899","18.5536USDT","FILLED"
"2024-02-28 17:22:06","1262627729","TRBUSDT","Market","SELL","0","0.15TRB","2024-02-28 17:22:06","0.15TRB","116.8","17.52USDT","FILLED"
"2024-02-28 17:22:05","465652354","GLMRUSDT","Market","SELL","0","41.5GLMR","2024-02-28 17:22:05","41.5GLMR","0.4642","19.2643USDT","FILLED"
"2024-02-28 17:22:05","3367949770","ETCUSDT","Market","SELL","0","0.66ETC","2024-02-28 17:22:05","0.66ETC","30.95","20.427USDT","FILLED"
"2024-02-28 17:22:04","251951484","BEAMXUSDT","Market","SELL","0","525BEAMX","2024-02-28 17:22:04","525BEAMX","0.03498183","18.365463USDT","FILLED"
"2024-02-28 17:22:04","2859655944","FTMUSDT","Market","SELL","0","41FTM","2024-02-28 17:22:04","41FTM","0.4909","20.1269USDT","FILLED"
"2024-02-28 17:22:03","2779285933","AVAXUSDT","Market","SELL","0","0.47AVAX","2024-02-28 17:22:03","0.47AVAX","40.74","19.1478USDT","FILLED"
"2024-02-28 17:22:03","897790300","SKLUSDT","Market","SELL","0","200SKL","2024-02-28 17:22:03","200SKL","0.0958693","19.17386USDT","FILLED"
"2024-02-28 17:22:02","2197277106","THETAUSDT","Market","SELL","0","9.3THETA","2024-02-28 17:22:02","9.3THETA","1.985","18.4605USDT","FILLED"
"2024-02-28 17:22:01","821642070","HBARUSDT","Market","SELL","0","172HBAR","2024-02-28 17:22:01","172HBAR","0.115","19.78USDT","FILLED"
"2024-02-28 17:22:00","1873444996","ZECUSDT","Market","SELL","0","0.64ZEC","2024-02-28 17:22:00","0.64ZEC","29.198125","18.6868USDT","FILLED"
"2024-02-28 17:21:59","349786186","VTHOUSDT","Market","SELL","0","3826VTHO","2024-02-28 17:21:59","3826VTHO","0.004973","19.026698USDT","FILLED"
"2024-02-28 17:21:58","1678466420","ALGOUSDT","Market","SELL","0","91ALGO","2024-02-28 17:21:58","91ALGO","0.2207","20.0837USDT","FILLED"
"2024-02-28 17:21:58","571834196","MINAUSDT","Market","SELL","0","14.2MINA","2024-02-28 17:21:58","14.2MINA","1.3354","18.96268USDT","FILLED"
"2024-02-28 17:21:57","481153926","SEIUSDT","Market","SELL","0","21.2SEI","2024-02-28 17:21:57","21.2SEI","0.90087547","19.09856USDT","FILLED"
"2024-02-28 17:21:57","1131126650","ARBUSDT","Market","SELL","0","9.7ARB","2024-02-28 17:21:57","9.7ARB","1.9603","19.01491USDT","FILLED"
"2024-02-28 17:21:56","66371480","PYTHUSDT","Market","SELL","0","27.1PYTH","2024-02-28 17:21:56","27.1PYTH","0.6876","18.63396USDT","FILLED"
