"Date(UTC)","OrderNo","Pair","Type","Side","Order Price","Order Amount","Time","Executed","Average Price","Trading total","Status"
"2022-10-12 12:51:57","14320534542","BTCUSDT","Limit","BUY","19077","0.00833BTC","2022-10-12 12:52:05","0BTC","0","0USDT","CANCELED"
"2022-10-12 12:51:38","14320524756","BTCUSDT","Limit","BUY","19070","0.00833BTC","2022-10-12 12:51:57","0BTC","0","0USDT","CANCELED"
"2022-10-12 09:43:05","14316512276","BTCUSDT","Limit","BUY","19000","0.00836BTC","2022-10-12 10:50:55","0BTC","0","0USDT","CANCELED"
"2022-10-12 06:53:39","14313194911","BTCUSDT","Limit","BUY","19000","0.00836BTC","2022-10-12 09:42:20","0BTC","0","0USDT","CANCELED"
"2022-10-12 03:03:25","1304380772","AXSUSDT","Limit","SELL","11.51","2AXS","2022-10-12 03:03:25","2AXS","11.51","23.02USDT","FILLED"
"2022-10-12 03:02:30","69144386","CHESSUSDT","Limit","SELL","0.248","197.1CHESS","2022-10-12 03:03:43","197.1CHESS","0.248","48.8808USDT","FILLED"
"2022-10-12 03:02:04","34158205","CHESSBUSD","Limit","SELL","0.249","197.1CHESS","2022-10-12 03:02:17","0CHESS","0","0BUSD","CANCELED"
"2022-10-12 03:01:06","34158201","CHESSBUSD","Limit","SELL","0.248","197.1CHESS","2022-10-12 03:01:45","0CHESS","0","0BUSD","CANCELED"
"2022-10-12 03:00:38","34158200","CHESSBUSD","Limit","SELL","0.249","197.1CHESS","2022-10-12 03:00:49","0CHESS","0","0BUSD","CANCELED"
"2022-10-12 02:59:42","1733649631","NEARUSDT","Limit","SELL","3.178","4.7NEAR","2022-10-12 02:59:42","4.7NEAR","3.178","14.9366USDT","FILLED"
"2022-10-12 02:58:43","1733649272","NEARUSDT","Limit","SELL","3.18","9.9NEAR","2022-10-12 02:59:24","5.2NEAR","3.18","16.536USDT","PARTIALLY_FILLED"
"2022-10-12 02:58:09","1733649100","NEARUSDT","Limit","SELL","3.179","9.9NEAR","2022-10-12 02:58:17","0NEAR","0","0USDT","CANCELED"
"2022-10-12 02:54:22","34158135","CHESSBUSD","Limit","SELL","0.249","197.1CHESS","2022-10-12 03:00:06","0CHESS","0","0BUSD","CANCELED"
"2022-10-12 02:53:48","34158124","CHESSBUSD","Limit","SELL","0.252","197.1CHESS","2022-10-12 02:54:06","0CHESS","0","0BUSD","CANCELED"
"2022-10-12 02:47:49","460526167","CAKEUSDT","Limit","SELL","4.521","2.24CAKE","2022-10-12 02:47:49","2.24CAKE","4.522","10.12928USDT","FILLED"
"2022-10-12 02:47:01","111115838","WOOUSDT","Limit","SELL","0.1516","299.3WOO","2022-10-12 02:47:01","299.3WOO","0.1519","45.46367USDT","FILLED"
"2022-10-10 16:04:03","14266902497","BTCUSDT","Limit","SELL","20000","0.00173BTC","2022-10-10 16:30:07","0BTC","0","0USDT","CANCELED"
"2022-10-10 16:03:05","14266886703","BTCUSDT","Limit","BUY","19273","0.00173BTC","2022-10-10 16:03:06","0.00173BTC","19273","33.34229USDT","FILLED"
"2022-10-10 15:57:45","1643399370","SHIBUSDT","Limit","BUY","0.00001081","3087011SHIB","2022-10-10 15:58:13","0SHIB","0","0USDT","CANCELED"
"2022-10-10 15:49:08","693484208","BUSDUSDT","Limit","BUY","1","33BUSD","2022-10-10 15:50:19","0BUSD","0","0USDT","CANCELED"
"2022-10-10 15:48:19","693483502","BUSDUSDT","Limit","BUY","1","33BUSD","2022-10-10 15:48:54","0BUSD","0","0USDT","CANCELED"
"2022-10-10 15:40:42","170299013","ALPINEUSDT","Limit","SELL","5","9.91ALPINE","2022-10-10 15:40:59","0ALPINE","0","0USDT","CANCELED"
"2022-10-10 15:39:49","170298887","ALPINEUSDT","Limit","SELL","16","9.91ALPINE","2022-10-10 15:40:42","0ALPINE","0","0USDT","CANCELED"
"2022-10-10 15:32:24","170298363","ALPINEUSDT","Limit","SELL","5","9.91ALPINE","2022-10-10 15:39:49","0ALPINE","0","0USDT","CANCELED"
"2022-10-08 14:22:57","14222065891","BTCUSDT","Limit","BUY","19150","0.00853BTC","2022-10-09 01:46:04","0BTC","0","0USDT","CANCELED"
"2022-10-08 14:22:47","14222063841","BTCUSDT","Limit","BUY","19150","0.00853BTC","2022-10-08 14:22:50","0BTC","0","0USDT","CANCELED"
"2022-10-08 14:17:49","14221992106","BTCUSDT","Limit","BUY","19000","0.00859BTC","2022-10-08 14:22:47","0BTC","0","0USDT","CANCELED"
"2022-10-07 14:38:14","14200068948","BTCUSDT","Limit","SELL","20400","0.01559BTC","2022-10-10 08:15:44","0BTC","0","0USDT","CANCELED"
"2022-10-07 14:08:22","14199200083","BTCUSDT","Limit","SELL","21000","0.01559BTC","2022-10-07 14:37:42","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:37:58","14195490280","BTCUSDT","Limit","SELL","19895","0.01559BTC","2022-10-07 14:08:22","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:37:40","14195477413","BTCUSDT","Limit","SELL","24000","0.01559BTC","2022-10-07 12:37:58","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:36:40","14195423038","BTCUSDT","Limit","SELL","19885","0.01559BTC","2022-10-07 12:37:40","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:36:05","14195393921","BTCUSDT","Limit","SELL","19895","0.01559BTC","2022-10-07 12:36:40","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:35:54","14195382815","BTCUSDT","Limit","BUY","19880","0.01559BTC","2022-10-07 12:35:55","0.01559BTC","19880","309.9292USDT","FILLED"
"2022-10-07 12:35:47","14195376456","BTCUSDT","Limit","SELL","19882","0.01559BTC","2022-10-07 12:35:47","0.01559BTC","19888.03","310.0543877USDT","FILLED"
"2022-10-07 12:35:30","14195361233","BTCUSDT","Limit","BUY","19880","0.01559BTC","2022-10-07 12:35:30","0.01559BTC","19878.14","309.9002026USDT","FILLED"
"2022-10-07 12:34:54","14195329247","BTCUSDT","Limit","BUY","19700","0.01573BTC","2022-10-07 12:35:22","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:32:59","14195221004","BTCUSDT","Limit","BUY","19700","0.01573BTC","2022-10-07 12:34:35","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:32:22","14195181447","BTCUSDT","Limit","BUY","19800","0.01565BTC","2022-10-07 12:32:27","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:31:41","14195133348","BTCUSDT","Limit","SELL","19850","0.01528BTC","2022-10-07 12:32:14","0.01528BTC","19850","303.308USDT","FILLED"
"2022-10-07 12:30:08","14195012143","BTCUSDT","Limit","BUY","19800","0.01528BTC","2022-10-07 12:30:08","0.01528BTC","19760.41","301.9390648USDT","FILLED"
"2022-10-07 12:29:20","14194953342","BTCUSDT","Limit","SELL","20000","0.01543BTC","2022-10-07 12:29:58","0.01543BTC","20000","308.6USDT","FILLED"
"2022-10-07 12:28:20","14194867407","BTCUSDT","Limit","BUY","19999.85","0.01543BTC","2022-10-07 12:28:21","0.01543BTC","19999.85","308.5976855USDT","FILLED"
"2022-10-07 12:16:34","14194596410","BTCUSDT","Limit","SELL","20010","0.01542BTC","2022-10-07 12:23:57","0.01542BTC","20010","308.5542USDT","FILLED"
"2022-10-07 12:15:57","14194587165","BTCUSDT","Limit","BUY","19990","0.01542BTC","2022-10-07 12:16:06","0.01542BTC","19990","308.2458USDT","FILLED"
"2022-10-07 12:14:18","14194556442","BTCUSDT","Limit","BUY","19853","0.01542BTC","2022-10-07 12:14:57","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:10:52","14194496505","BTCUSDT","Limit","BUY","19980","0.01543BTC","2022-10-07 12:13:52","0BTC","0","0USDT","CANCELED"
"2022-10-07 12:10:40","14194493683","BTCUSDT","Limit","SELL","20010","0.0154BTC","2022-10-07 12:10:42","0.0154BTC","20010","308.154USDT","FILLED"
"2022-10-07 12:08:23","14194456543","BTCUSDT","Limit","SELL","20020","0.0154BTC","2022-10-07 12:10:40","0BTC","0","0USDT","CANCELED"
"2022-10-07 11:27:50","14193782853","BTCUSDT","Limit","SELL","20300","0.0154BTC","2022-10-07 12:07:51","0BTC","0","0USDT","CANCELED"
"2022-10-07 11:27:11","14193771543","BTCUSDT","Limit","BUY","19990","0.0154BTC","2022-10-07 11:27:19","0.0154BTC","19990","307.846USDT","FILLED"
"2022-10-07 11:26:40","14193761105","BTCUSDT","Limit","BUY","19987.43","0.0154BTC","2022-10-07 11:27:11","0BTC","0","0USDT","CANCELED"
"2022-10-05 17:00:35","14142353721","BTCUSDT","Limit","BUY","20240","0.00453BTC","2022-10-05 17:01:37","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:59:42","14142322816","BTCUSDT","Limit","SELL","20245","0.00453BTC","2022-10-05 17:00:29","0.00453BTC","20245","91.70985USDT","FILLED"
"2022-10-05 16:59:37","14142320409","BTCUSDT","Limit","BUY","20240","0.00453BTC","2022-10-05 16:59:41","0.00453BTC","20240","91.6872USDT","FILLED"
"2022-10-05 16:59:32","14142318955","BTCUSDT","Limit","SELL","20245","0.00453BTC","2022-10-05 16:59:33","0.00453BTC","20245","91.70985USDT","FILLED"
"2022-10-05 16:59:13","14142309822","BTCUSDT","Limit","SELL","20253.79","0.00453BTC","2022-10-05 16:59:19","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:58:53","14142300771","BTCUSDT","Limit","BUY","20240","0.00453BTC","2022-10-05 16:58:57","0.00453BTC","20240","91.6872USDT","FILLED"
"2022-10-05 16:40:40","6384666649","BTCBUSD","Limit","SELL","20140","0.01537BTC","2022-10-05 16:46:07","0.01537BTC","20140","309.5518BUSD","FILLED"
"2022-10-05 16:39:23","6384648339","BTCBUSD","Limit","SELL","20090","0.00999BTC","2022-10-05 16:39:23","0.00999BTC","20094.82","200.7472518BUSD","FILLED"
"2022-10-05 16:38:32","6384637111","BTCBUSD","Limit","SELL","20100","0.00999BTC","2022-10-05 16:39:14","0BTC","0","0BUSD","CANCELED"
"2022-10-05 16:36:20","6384608010","BTCBUSD","Limit","BUY","20080","0.00999BTC","2022-10-05 16:37:44","0.00999BTC","20080","200.5992BUSD","FILLED"
"2022-10-05 16:29:40","14141361681","BTCUSDT","Limit","SELL","20140","0.01537BTC","2022-10-05 16:33:56","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:25:43","14141250678","BTCUSDT","Limit","SELL","20140","0.01537BTC","2022-10-05 16:28:41","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:25:30","14141244564","BTCUSDT","Limit","BUY","20125","0.01537BTC","2022-10-05 16:25:32","0.01537BTC","20125","309.32125USDT","FILLED"
"2022-10-05 16:23:18","14141166134","BTCUSDT","Limit","BUY","20086","0.01539BTC","2022-10-05 16:24:54","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:23:03","14141157141","BTCUSDT","Limit","SELL","20095","0.01539BTC","2022-10-05 16:23:03","0.01539BTC","20095","309.26205USDT","FILLED"
"2022-10-05 16:22:14","14141131411","BTCUSDT","Limit","BUY","20086","0.01539BTC","2022-10-05 16:22:20","0.01539BTC","20086","309.12354USDT","FILLED"
"2022-10-05 16:20:10","14141063839","BTCUSDT","Limit","BUY","19155","0.01597BTC","2022-10-05 16:20:19","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:19:25","14141037878","BTCUSDT","Limit","BUY","19160","0.01597BTC","2022-10-05 16:20:10","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:18:29","14141007950","BTCUSDT","Limit","BUY","19150","0.01614BTC","2022-10-05 16:19:18","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:18:21","14141003421","BTCUSDT","Limit","BUY","19150","0.01598BTC","2022-10-05 16:18:25","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:17:31","14140968896","BTCUSDT","Limit","BUY","19145","0.01614BTC","2022-10-05 16:17:48","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:13:28","14140863038","BTCUSDT","Limit","BUY","19900","0.01553BTC","2022-10-05 16:17:26","0BTC","0","0USDT","CANCELED"
"2022-10-05 16:10:55","14140780920","BTCUSDT","Limit","BUY","20070","0.0154BTC","2022-10-05 16:11:35","0BTC","0","0USDT","CANCELED"
"2022-10-05 15:42:11","14140157102","BTCUSDT","Limit","BUY","19800","0.01553BTC","2022-10-05 16:10:47","0BTC","0","0USDT","CANCELED"
"2022-10-05 15:41:54","14140148371","BTCUSDT","Limit","BUY","19900","0.01553BTC","2022-10-05 15:42:11","0BTC","0","0USDT","CANCELED"
"2022-10-05 15:41:09","14140130418","BTCUSDT","Limit","SELL","19991","0.01546BTC","2022-10-05 15:41:32","0.01546BTC","19991","309.06086USDT","FILLED"
"2022-10-05 15:40:32","14140112436","BTCUSDT","Limit","SELL","19996","0.01546BTC","2022-10-05 15:41:09","0BTC","0","0USDT","CANCELED"
"2022-10-05 15:40:06","14140098588","BTCUSDT","Limit","SELL","20000","0.01546BTC","2022-10-05 15:40:32","0BTC","0","0USDT","CANCELED"
"2022-10-05 15:39:49","14140085942","BTCUSDT","Limit","BUY","19990","0.01546BTC","2022-10-05 15:40:02","0.01546BTC","19990","309.0454USDT","FILLED"
"2022-10-05 15:28:24","14139804508","BTCUSDT","Limit","BUY","19800","0.01561BTC","2022-10-05 15:39:32","0BTC","0","0USDT","CANCELED"
"2022-10-05 14:48:21","14138710646","BTCUSDT","Limit","SELL","19970","0.01548BTC","2022-10-05 15:24:16","0.01548BTC","19970","309.1356USDT","FILLED"
"2022-10-05 14:05:58","14137291383","BTCUSDT","Limit","SELL","20400","0.01548BTC","2022-10-05 14:48:07","0BTC","0","0USDT","CANCELED"
"2022-10-05 14:05:49","14137287671","BTCUSDT","Limit","SELL","24000","0.01548BTC","2022-10-05 14:05:58","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:48:06","14136669400","BTCUSDT","Limit","SELL","20030","0.01548BTC","2022-10-05 14:05:49","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:46:58","14136614754","BTCUSDT","Limit","SELL","21000","0.01548BTC","2022-10-05 13:47:15","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:38:14","14136242927","BTCUSDT","Limit","SELL","20000","0.01548BTC","2022-10-05 13:46:58","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:37:37","14136220917","BTCUSDT","Limit","SELL","20400","0.01548BTC","2022-10-05 13:38:05","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:36:47","14136193958","BTCUSDT","Limit","SELL","19970","0.01548BTC","2022-10-05 13:37:22","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:36:25","14136179454","BTCUSDT","Limit","BUY","19962","0.01548BTC","2022-10-05 13:36:35","0.01548BTC","19962","309.01176USDT","FILLED"
"2022-10-05 13:34:23","14136108431","BTCUSDT","Limit","BUY","19970","0.01547BTC","2022-10-05 13:34:37","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:34:10","14136100690","BTCUSDT","Limit","SELL","19980","0.01546BTC","2022-10-05 13:34:10","0.01546BTC","19981.58","308.9152268USDT","FILLED"
"2022-10-05 13:33:58","14136092430","BTCUSDT","Limit","BUY","19970","0.01546BTC","2022-10-05 13:34:01","0.01546BTC","19970","308.7362USDT","FILLED"
"2022-10-05 13:32:22","14136022908","BTCUSDT","Limit","BUY","19940","0.01548BTC","2022-10-05 13:33:02","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:24:43","14135795529","BTCUSDT","Limit","SELL","19930","0.01549BTC","2022-10-05 13:31:38","0.01549BTC","19930","308.7157USDT","FILLED"
"2022-10-05 13:23:59","14135781287","BTCUSDT","Limit","SELL","20400","0.01549BTC","2022-10-05 13:24:09","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:20:55","14135699805","BTCUSDT","Limit","SELL","19930","0.01549BTC","2022-10-05 13:23:51","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:20:38","14135691042","BTCUSDT","Limit","BUY","19920","0.01549BTC","2022-10-05 13:20:40","0.01549BTC","19920","308.5608USDT","FILLED"
"2022-10-05 13:20:06","14135672192","BTCUSDT","Limit","BUY","19900.58","0.01551BTC","2022-10-05 13:20:23","0BTC","0","0USDT","CANCELED"
"2022-10-05 13:19:53","14135662007","BTCUSDT","Limit","SELL","19920","0.01549BTC","2022-10-05 13:19:53","0.01549BTC","19920","308.5608USDT","FILLED"
"2022-10-05 13:17:04","6381066412","BTCBUSD","Limit","SELL","20400","0.01549BTC","2022-10-05 13:19:45","0BTC","0","0BUSD","CANCELED"
"2022-10-05 13:15:25","6381030388","BTCBUSD","Limit","BUY","19900","0.01549BTC","2022-10-05 13:15:46","0.01549BTC","19900","308.251BUSD","FILLED"
"2022-10-05 13:15:06","6381023107","BTCBUSD","Limit","SELL","19900","0.01549BTC","2022-10-05 13:15:06","0.01549BTC","19900","308.251BUSD","FILLED"
"2022-10-05 12:40:05","6380547313","BTCBUSD","Limit","SELL","22000","0.01549BTC","2022-10-05 13:14:23","0BTC","0","0BUSD","CANCELED"
"2022-10-05 11:59:05","6380009459","BTCBUSD","Limit","BUY","20028","0.01549BTC","2022-10-05 11:59:06","0.01549BTC","20028","310.23372BUSD","FILLED"
"2022-10-05 11:58:54","6380007179","BTCBUSD","Limit","SELL","20028","0.01549BTC","2022-10-05 11:58:54","0.01549BTC","20029.09879277","310.2507403BUSD","FILLED"
"2022-10-05 11:28:32","6379555889","BTCBUSD","Limit","SELL","20400","0.01549BTC","2022-10-05 11:58:41","0BTC","0","0BUSD","CANCELED"
"2022-10-05 11:25:18","6379532183","BTCBUSD","Limit","SELL","20400","0.01549BTC","2022-10-05 11:25:20","0BTC","0","0BUSD","CANCELED"
"2022-10-05 10:59:27","6379309683","BTCBUSD","Limit","SELL","20400","0.01549BTC","2022-10-05 11:10:10","0BTC","0","0BUSD","CANCELED"
"2022-10-05 10:56:25","6379284974","BTCBUSD","Limit","SELL","21000","0.01549BTC","2022-10-05 10:59:19","0BTC","0","0BUSD","CANCELED"
"2022-10-05 10:54:11","6379270003","BTCBUSD","Limit","BUY","20133","0.01549BTC","2022-10-05 10:54:19","0.01549BTC","20133","311.86017BUSD","FILLED"
"2022-10-05 10:52:48","6379256484","BTCBUSD","Limit","BUY","20106.74","0.01551BTC","2022-10-05 10:52:54","0BTC","0","0BUSD","CANCELED"
"2022-10-05 10:52:40","6379255100","BTCBUSD","Limit","SELL","20130","0.01549BTC","2022-10-05 10:52:41","0.01549BTC","20130.00074241","311.8137115BUSD","FILLED"
"2022-10-05 10:47:15","6379207133","BTCBUSD","Limit","SELL","69000","0.01549BTC","2022-10-05 10:48:27","0BTC","0","0BUSD","CANCELED"
"2022-10-05 10:40:41","6379145998","BTCBUSD","Limit","SELL","21000","0.01549BTC","2022-10-05 10:44:06","0BTC","0","0BUSD","CANCELED"
"2022-10-05 05:18:05","14125876095","BTCUSDT","Limit","SELL","20380","0.01549BTC","2022-10-05 10:36:57","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:46:59","14120257322","BTCUSDT","Limit","SELL","20377","0.01549BTC","2022-10-05 05:16:43","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:46:43","14120255063","BTCUSDT","Limit","SELL","20477","0.01549BTC","2022-10-04 23:46:59","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:44:34","14120222793","BTCUSDT","Limit","SELL","20700","0.01549BTC","2022-10-04 23:46:43","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:40:00","14120134202","BTCUSDT","Limit","SELL","20400","0.01549BTC","2022-10-04 23:44:34","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:38:57","14120120005","BTCUSDT","Limit","SELL","20466","0.01549BTC","2022-10-04 23:40:00","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:38:27","14120110488","BTCUSDT","Limit","SELL","20466","0.01549BTC","2022-10-04 23:38:57","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:34:59","14120046916","BTCUSDT","Limit","SELL","20450","0.01549BTC","2022-10-04 23:38:27","0BTC","0","0USDT","CANCELED"
"2022-10-04 23:34:42","14120042864","BTCUSDT","Limit","BUY","20345.55","0.01549BTC","2022-10-04 23:34:42","0.01549BTC","20345.55","315.1525695USDT","FILLED"
"2022-10-04 14:18:33","14108149060","BTCUSDT","Limit","SELL","20220","0.01559BTC","2022-10-04 19:53:02","0.01559BTC","20220","315.2298USDT","FILLED"
"2022-10-04 14:16:47","14108098880","BTCUSDT","Limit","BUY","20180","0.01559BTC","2022-10-04 14:18:15","0.01559BTC","20180","314.6062USDT","FILLED"
"2022-10-04 14:15:23","14108054915","BTCUSDT","Limit","BUY","20170","0.0156BTC","2022-10-04 14:16:27","0BTC","0","0USDT","CANCELED"
"2022-10-04 14:14:04","14108012907","BTCUSDT","Limit","BUY","20150","0.01561BTC","2022-10-04 14:15:10","0BTC","0","0USDT","CANCELED"
"2022-10-04 14:11:48","14107930323","BTCUSDT","Limit","SELL","20200","0.01557BTC","2022-10-04 14:12:27","0.01557BTC","20200","314.514USDT","FILLED"
"2022-10-04 14:11:35","14107922057","BTCUSDT","Limit","SELL","20300","0.01557BTC","2022-10-04 14:11:48","0BTC","0","0USDT","CANCELED"
"2022-10-04 14:07:42","14107785774","BTCUSDT","Limit","SELL","20200","0.01557BTC","2022-10-04 14:11:35","0BTC","0","0USDT","CANCELED"
"2022-10-04 14:07:15","14107767088","BTCUSDT","Limit","BUY","20185","0.01557BTC","2022-10-04 14:07:15","0.01557BTC","20185","314.28045USDT","FILLED"
"2022-10-04 14:06:23","14107733529","BTCUSDT","Limit","BUY","20170","0.01558BTC","2022-10-04 14:07:00","0BTC","0","0USDT","CANCELED"
"2022-10-04 14:05:21","14107681579","BTCUSDT","Limit","BUY","20150","0.0156BTC","2022-10-04 14:06:02","0BTC","0","0USDT","CANCELED"
"2022-10-04 14:04:46","14107656027","BTCUSDT","Limit","SELL","20170","0.01558BTC","2022-10-04 14:05:09","0.01558BTC","20170","314.2486USDT","FILLED"
"2022-10-04 14:03:36","14107601962","BTCUSDT","Limit","BUY","20150","0.01558BTC","2022-10-04 14:03:43","0.01558BTC","20150","313.937USDT","FILLED"
"2022-10-04 13:59:33","14107401197","BTCUSDT","Limit","BUY","19970","0.01573BTC","2022-10-04 14:02:49","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:58:35","14107377210","BTCUSDT","Limit","SELL","20100","0.01562BTC","2022-10-04 13:59:09","0.01562BTC","20100","313.962USDT","FILLED"
"2022-10-04 13:53:20","14107232852","BTCUSDT","Limit","SELL","20110","0.01562BTC","2022-10-04 13:58:35","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:53:12","14107228810","BTCUSDT","Limit","SELL","20100","0.01562BTC","2022-10-04 13:53:20","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:52:27","14107205533","BTCUSDT","Limit","BUY","20090","0.01562BTC","2022-10-04 13:53:04","0.01562BTC","20090","313.8058USDT","FILLED"
"2022-10-04 13:40:49","14106783800","BTCUSDT","Limit","SELL","20100","0.01562BTC","2022-10-04 13:48:31","0.01562BTC","20100","313.962USDT","FILLED"
"2022-10-04 13:40:42","14106780765","BTCUSDT","Limit","BUY","20090","0.01562BTC","2022-10-04 13:40:45","0.01562BTC","20090","313.8058USDT","FILLED"
"2022-10-04 13:40:33","14106775383","BTCUSDT","Limit","SELL","20100","0.01561BTC","2022-10-04 13:40:36","0.01561BTC","20100","313.761USDT","FILLED"
"2022-10-04 13:39:16","14106725220","BTCUSDT","Limit","SELL","20140","0.01561BTC","2022-10-04 13:40:33","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:37:40","14106663535","BTCUSDT","Limit","SELL","20110","0.01561BTC","2022-10-04 13:39:16","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:37:26","14106654831","BTCUSDT","Limit","SELL","20100","0.01561BTC","2022-10-04 13:37:40","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:37:01","14106636647","BTCUSDT","Limit","BUY","20090","0.01561BTC","2022-10-04 13:37:20","0.01561BTC","20090","313.6049USDT","FILLED"
"2022-10-04 13:35:38","14106559826","BTCUSDT","Limit","BUY","19990","0.01569BTC","2022-10-04 13:36:57","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:30:29","14106330228","BTCUSDT","Limit","BUY","19990","0.01569BTC","2022-10-04 13:35:18","0BTC","0","0USDT","CANCELED"
"2022-10-04 13:25:00","14106179367","BTCUSDT","Limit","SELL","20020","0.01566BTC","2022-10-04 13:30:03","0.01566BTC","20020","313.5132USDT","FILLED"
"2022-10-04 13:13:58","6364898493","BTCBUSD","Limit","BUY","19990","0.01566BTC","2022-10-04 13:23:47","0.01566BTC","19990","313.0434BUSD","FILLED"
"2022-10-04 13:06:37","6364805294","BTCBUSD","Limit","SELL","20005","0.01565BTC","2022-10-04 13:12:59","0.01565BTC","20005","313.07825BUSD","FILLED"
"2022-10-04 13:06:07","6364797677","BTCBUSD","Limit","BUY","19990","0.01565BTC","2022-10-04 13:06:24","0.01565BTC","19990","312.8435BUSD","FILLED"
"2022-10-04 13:04:39","6364777444","BTCBUSD","Limit","BUY","19990","0.01565BTC","2022-10-04 13:05:44","0BTC","0","0BUSD","CANCELED"
"2022-10-04 13:03:46","6364764104","BTCBUSD","Limit","BUY","19990","0.01565BTC","2022-10-04 13:04:18","0BTC","0","0BUSD","CANCELED"
"2022-10-04 13:03:33","6364761876","BTCBUSD","Limit","SELL","19995.88","0.01564BTC","2022-10-04 13:03:34","0.01564BTC","19995.88","312.7355632BUSD","FILLED"
"2022-10-04 13:01:06","6364702668","BTCBUSD","Limit","BUY","19981","0.01564BTC","2022-10-04 13:02:10","0.01564BTC","19981","312.50284BUSD","FILLED"
"2022-10-04 13:00:57","6364697737","BTCBUSD","Limit","SELL","19985","0.00156BTC","2022-10-04 13:00:57","0.00156BTC","19988.16","31.1815296BUSD","FILLED"
"2022-10-04 13:00:10","6364688377","BTCBUSD","Limit","BUY","19981","0.00156BTC","2022-10-04 13:00:50","0.00156BTC","19981","31.17036BUSD","FILLED"
"2022-10-04 12:55:07","6364627785","BTCBUSD","Limit","BUY","19925","0.01569BTC","2022-10-04 12:59:48","0BTC","0","0BUSD","CANCELED"
"2022-10-04 12:50:11","6364550532","BTCBUSD","Limit","BUY","19919","0.01569BTC","2022-10-04 12:55:07","0BTC","0","0BUSD","CANCELED"
"2022-10-04 12:44:08","6364486893","BTCBUSD","Limit","SELL","19940","0.01568BTC","2022-10-04 12:49:40","0.01568BTC","19940","312.6592BUSD","FILLED"
"2022-10-04 12:43:25","6364478680","BTCBUSD","Limit","BUY","19923","0.01568BTC","2022-10-04 12:43:58","0.01568BTC","19923","312.39264BUSD","FILLED"
"2022-10-04 12:40:49","6364453836","BTCBUSD","Limit","BUY","19920","0.01568BTC","2022-10-04 12:43:25","0BTC","0","0BUSD","CANCELED"
"2022-10-04 12:40:13","6364447499","BTCBUSD","Limit","SELL","19940","0.01566BTC","2022-10-04 12:40:38","0.01566BTC","19940","312.2604BUSD","FILLED"
"2022-10-04 12:37:39","6364420265","BTCBUSD","Limit","BUY","19920","0.01566BTC","2022-10-04 12:39:58","0.01566BTC","19920","311.9472BUSD","FILLED"
"2022-10-04 12:37:02","6364413476","BTCBUSD","Limit","SELL","19942","0.01564BTC","2022-10-04 12:37:02","0.01564BTC","19942.54","311.9013256BUSD","FILLED"
"2022-10-04 12:34:51","6364386737","BTCBUSD","Limit","SELL","19964","0.01564BTC","2022-10-04 12:37:02","0BTC","0","0BUSD","CANCELED"
"2022-10-04 12:34:19","6364380367","BTCBUSD","Limit","BUY","19926","0.01564BTC","2022-10-04 12:34:21","0.01564BTC","19926","311.64264BUSD","FILLED"
